file,loai,stt,title,so_tu,trung_lap,loi,url
kich-ban/0337-cops-detained-black-woman-over-a-suspicious-deposit-their-ca.md,long,,"Cops Detained Black Woman Over a ""Suspicious"" Deposit — Their Captain Came Running ""Let Her Go! Now""",8394,False,False,https://docs.google.com/document/d/1DGFwjW5OwbWceia6clo3rGjeAPGCdBmlTkzlWSdmvJI/edit?usp=sharing
kich-ban/0338-black-nurse-lost-her-dream-job-saving-dying-old-man-then-som.md,long,#REF!,Black Nurse Lost Her Dream Job Saving Dying Old Man — Then Something Miraculous Happens to Her Life,8668,False,False,https://docs.google.com/document/d/17WzgOsT21AV-9Y-NgWi2t8Z6199wzcRhYYfHQ28-1Ok/edit?usp=sharing
kich-ban/0339-cop-ripped-open-a-black-man-s-case-looking-for-evidence-unti.md,long,,"Cop Ripped Open a Black Man's Case Looking for ""Evidence"" — Until the Badge Fell Out and...",8060,False,False,https://docs.google.com/document/d/1cKCtrNStNayjFJvBf0l0IQzJsN6bptzegd2KQYGsmYU/edit?usp=sharing
kich-ban/0340-you-reek-head-nurse-kicks-old-black-man-out-of-hospital-unaw.md,long,#REF!,"""You Reek!"" Head Nurse Kicks Old Black Man Out of Hospital — Unaware He Can End Her Career in 3 Min",8439,False,False,https://docs.google.com/document/d/144RaZ-Su5SNMUEjhNeNfO9y1C5XAdCla1MxYwQicU5k/edit?usp=sharing
kich-ban/0341-manager-forces-black-waitress-to-kneel-for-german-ceo-not-kn.md,long,#REF!,Manager Forces Black Waitress to Kneel for German CEO—Not Knowing She Saves the CEO From a $50M Lie,8228,False,False,https://docs.google.com/document/d/1MxbsiU4C5R7GO-y33LgIZVuJKPkEb4C-pKQTkyngV6g/edit?usp=sharing
kich-ban/0342-undercover-black-cia-agent-orders-coffee-two-racist-cops-beh.md,long,#REF!,Undercover Black CIA Agent Orders Coffee — Two Racist Cops Behind Her Say Something Bone-Chilling,8622,False,False,https://docs.google.com/document/d/1yV3Dq8Xm3n1-y1LCOJGfRzlTUes3q_vX3C31oBtsClU/edit?usp=sharing
kich-ban/0343-manager-fires-black-waitress-for-feeding-starving-elder-what.md,long,#REF!,Manager Fires Black Waitress for Feeding Starving Elder—What the Old Woman Does Next Ends His Career,8221,False,False,https://docs.google.com/document/d/1-GC6fQ4kNVSRPY4bF_4ucHAHhn8ebrJ54zkPLReCALk/edit?usp=sharing
kich-ban/0344-ceo-insults-black-waitress-in-his-native-language-her-one-re.md,long,#REF!,CEO Insults Black Waitress in His Native Language — Her One Reply in French Kills His $30M Deal,7806,False,False,https://docs.google.com/document/d/1q06Rns51aMlnMfzKkwY-Etstmd4H4OjNhgjjP-kYLy0/edit?usp=sharing
kich-ban/0345-guard-drags-black-boy-out-of-court-the-argument-he-yells-bef.md,long,#REF!,Guard Drags Black Boy Out of Court — The Argument He Yells Before the Door Shuts Saves His Mother,8182,False,False,https://docs.google.com/document/d/1-9p1Dfp-Y8c5D79p2GUZ89zjLoCkTVFzWKC-g9zb90k/edit?usp=sharing
kich-ban/0346-teacher-tears-black-boy-s-drawing-in-half-unaware-his-dad-th.md,long,#REF!,Teacher Tears Black Boy's Drawing in Half — Unaware His Dad the School Board Chairman Watched It All,8225,False,False,https://docs.google.com/document/d/1ZHvT5QftcO6GP7A41KzwQGeYKz7AuEhLKxG3dG3v_dI/edit?usp=sharing
kich-ban/0347-black-single-dad-paid-for-lonely-woman-s-birthday-meal-littl.md,long,,Black Single Dad Paid for Lonely Woman's Birthday Meal — Little Did He Know She Owned the Restaurant,8343,False,False,https://docs.google.com/document/d/1VM_lxw-eM7kmVjQtxtoak2Ozmbas23mhoZyFsxoz2tQ/edit?usp=sharing
kich-ban/0348-manager-shouted-does-anyone-here-speak-russian-nobody-moved.md,long,,"Manager Shouted ""Does Anyone Here Speak Russian?""— Nobody Moved, Until Black Janitor Raised Her Hand",7946,False,False,https://docs.google.com/document/d/1ysGETwcVhsteN09Uj1UKly2-3fwXpRlCMgT56sxyyUY/edit?usp=sharing
kich-ban/0349-fired-black-boy-feeds-elderly-woman-with-money-he-can-t-spar.md,long,#REF!,Fired Black Boy Feeds Elderly Woman With Money He Can't Spare — What She Does Next Clears His Name,8347,False,False,https://docs.google.com/document/d/1uUcSrWr3LFYHYUyiySZmEhIIhI6-dfBdWzPZGVP1DiU/edit?usp=sharing
